股票代码,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%)
2743,0.02,5.8902,-0.517,3.6129,34111.09,1.1409,0.36,9.88,61.89,1.25,10.0,-22.38
2745,0.25,10.1913,0.0099,5.8764,52832.79,2.9435,2.49,24.96,68.04,87.36,162.7,175.17
2746,0.09,11.3802,0.0857,6.5291,18184.02,3.5847,0.76,4.71,17.72,6.96,-22.44,-62.7
2747,0.05,5.3152,-0.1808,3.7875,27579.23,0.7719,0.92,34.81,29.36,40.78,162.1,102.29
2748,0.2715,4.6302,0.145,1.3857,24000.0,1.9791,6.05,33.86,14.83,57.43,340.68,329.1
2749,0.5218,12.4673,-0.1972,4.4085,7500.0,6.1548,4.27,55.22,8.26,15.6,20.47,19.04
2750,0.0348,1.7089,-0.0001,0.0003,40050.0,0.6027,2.06,86.57,11.39,33.23,-12.88,-25.05
2751,0.0101,3.1643,0.0917,0.6587,14048.0,1.2684,0.32,30.12,77.85,11.15,0.0,0.0
2752,0.08,2.7842,0.136,0.6532,64090.81,1.0669,3.06,20.21,33.46,-11.53,-13.02,-18.08
2753,0.2642,6.4627,-0.4796,2.2974,14805.0,2.8337,4.18,25.29,19.3,95.73,273.71,276.96
2755,-0.04,4.9875,-0.4193,1.3842,10134.0,2.2995,-0.78,25.78,24.39,-2.04,0.0,0.0
2756,0.18,8.4417,0.049,2.2945,36000.0,4.519,2.1,13.01,14.67,38.89,21.25,24.27
2757,0.1585,7.2379,0.1304,3.2039,10934.0,2.7367,2.21,29.36,21.23,48.85,71.04,69.68
2758,0.073,4.0273,-0.7182,1.4936,14000.0,1.3781,1.81,12.35,48.05,6.13,10.04,10.54
2759,0.1795,7.5647,-0.1021,5.7801,45218.0,0.7134,2.4,52.15,5.94,124.71,377.11,413.61
2760,-0.04,6.4041,-0.2359,2.6887,8800.0,2.3672,-0.69,13.73,45.22,92.78,-141.75,0.0
2761,0.0355,5.4436,-0.3393,2.0018,12000.0,2.1723,0.65,39.16,24.44,2.39,-48.89,-38.7
2762,0.09,4.4695,0.1095,1.4769,20230.0,1.7705,1.93,52.14,7.27,9.09,17.16,25.35
2763,0.46,7.9799,0.6813,3.7134,21600.0,2.9284,5.99,69.07,14.56,-3.48,37.76,33.09
2765,0.1281,5.1605,0.0346,3.1674,21394.8,1.2053,2.52,25.52,52.64,12.28,-1.9,-13.08
2766,0.0991,9.3811,-0.3331,6.3186,21087.7,1.8228,2.04,30.19,51.87,35.25,34.17,29.33
2767,0.05,4.4901,-0.1801,1.915,15000.0,1.212,1.09,33.44,12.09,-0.15,-31.06,-27.92
2768,0.14,3.3991,-0.394,0.9424,24000.0,1.2981,4.0,22.08,47.75,54.91,45.67,48.21
2769,0.11,3.3315,-0.9141,0.7716,37670.38,1.515,3.34,5.66,89.98,27.7,-33.87,-36.56
2770,0.04,2.7299,0.1508,0.911,57624.62,0.7333,1.21,26.91,42.57,57.16,38.51,30.55
2771,0.16,7.5348,-1.6454,3.4259,8064.65,2.9275,2.15,25.76,31.72,26.25,6.74,7.63
2772,0.1382,6.2324,0.1235,4.1306,37333.07,1.2334,2.19,36.91,24.53,-7.87,-41.79,-59.28
2773,0.2268,4.5446,0.1037,0.952,67495.41,2.4996,5.09,90.07,23.03,22.62,48.65,48.19
2774,0.0702,2.803,0.0695,1.1795,33480.0,0.4663,3.77,36.19,31.42,17.12,74.9,77.73
2775,0.0432,5.0212,-0.8895,2.1221,24800.0,1.9673,0.87,16.24,47.56,60.6,44.21,46.85
2776,0.17,8.7825,-0.0043,6.0706,24045.82,1.4452,1.97,28.09,6.04,32.09,16.81,8.29
2777,0.09,5.8013,-0.7316,2.5257,8000.0,1.8055,1.49,39.91,51.63,24.69,24.23,25.95
2778,0.0904,6.7696,-0.5832,2.4056,8910.95,3.0287,1.34,14.53,16.07,11.31,-21.14,11.26
2779,0.06,4.7186,-0.1947,1.4801,13200.0,1.9917,1.34,22.14,17.36,10.92,-13.81,-18.32
2780,-0.0438,5.7765,-0.5867,2.5374,6747.3,2.1979,-0.76,42.15,18.62,15.87,-617.53,-639.15
2781,0.18,7.452,-0.7705,3.2028,22500.0,2.9629,1.31,15.33,53.98,-6.2,1.96,4.75
2782,0.0359,1.955,0.0122,0.1396,42600.0,0.7308,1.85,23.69,22.18,-8.97,-17.12,-29.77
2783,0.22,16.4087,-0.7,6.3426,8347.0,6.8866,1.38,34.41,25.62,42.97,16.41,27.97
2785,0.02,3.2694,-0.1551,0.8666,20000.0,1.3484,0.54,22.62,41.43,25.63,33.16,31.22
2786,0.02,2.7495,0.0709,0.4552,38124.0,1.1475,0.77,15.14,66.14,-8.38,-70.93,-87.76
2787,0.15,6.765,-0.0323,3.6527,14406.0,2.5205,2.31,21.97,22.42,28.59,-22.4,-11.47
2788,0.18,10.8704,-1.2505,5.0736,12816.88,4.3849,1.68,7.52,62.04,1.13,6.98,4.19
2789,0.35,13.6577,-1.4627,7.5189,8120.0,4.4588,2.58,9.76,67.65,68.9,33.18,35.61
2790,0.2116,8.6991,0.252,4.166,16000.0,3.106,2.46,34.97,9.65,12.8,8.12,7.81
2791,0.01,11.5767,-0.8515,5.0541,21436.0,5.0217,0.11,37.38,18.86,16.86,0.0,0.0
2792,0.11,8.3127,0.0076,3.3476,22579.0,3.613,1.34,32.02,31.34,3.24,-51.35,-63.4
2793,0.25,7.2299,-0.3987,3.1034,10000.0,2.757,3.47,28.87,21.66,35.19,58.77,53.46
2795,0.12,6.2079,0.1574,3.4386,10000.0,1.4559,1.96,27.88,10.99,3.9,-16.91,-11.49
2796,0.06,6.1416,-0.0395,3.3314,8000.0,1.5025,1.0,14.69,22.45,18.51,-26.7,-41.5
2797,0.03,3.966,0.0043,1.7867,218900.0,0.6982,0.79,0.0,72.02,-3.6,-31.31,-32.27
2798,0.02,6.8039,0.0623,2.6571,8637.74,2.7555,0.33,23.87,12.58,12.63,0.0,0.0
2799,0.06,5.2218,-0.1085,1.4834,10000.0,2.451,1.17,21.43,22.87,19.02,-2.56,11.94
2800,0.0992,5.6147,-0.173,2.0448,7468.0,2.4309,1.76,10.46,33.17,87.68,92.95,90.88
2801,0.1921,6.3875,-0.0387,1.8381,11776.0,3.1631,2.98,29.5,11.43,31.26,18.86,7.45
2802,0.12,5.1945,-0.0059,2.1732,10800.0,1.7939,2.38,28.44,4.2,14.54,8.32,-11.07
2803,0.08,3.843,-0.1042,1.2519,11600.0,1.4749,2.05,17.38,41.6,37.33,41.19,48.45
2805,0.08,5.6344,-0.0293,1.6317,9691.38,2.6422,1.5,18.19,5.06,14.66,21.01,-25.56
2806,0.0434,4.4438,0.0151,1.0323,8000.0,2.1786,0.98,17.58,36.33,33.91,12.31,7.44
2807,0.0989,5.0008,0.1711,0.4042,176735.43,1.5124,1.99,0.0,91.28,-8.34,-1.16,5.06
2808,0.0539,4.4127,0.0671,1.6969,12000.0,1.4572,1.23,24.85,10.41,41.84,26.76,14.82
2809,0.2204,11.2945,-0.5687,5.432,8000.0,4.4811,1.97,25.69,12.11,61.45,35.11,16.77
2810,0.1622,6.769,-0.3676,1.9981,9556.0,3.2152,2.43,24.3,34.81,9.2,38.5,6.3
2811,0.09,6.9309,-0.3147,3.4284,18000.0,2.2556,1.34,18.33,47.62,-10.58,-23.27,-14.97
2812,0.1679,11.9138,-0.2705,7.1076,13388.0,3.1406,1.42,23.44,14.27,10.69,-18.43,-20.69
2813,0.12,5.6286,-0.4082,1.7042,12000.0,2.6168,1.77,31.91,46.88,2.01,-26.53,-34.69
2815,0.23,4.9224,0.3512,1.7426,41000.0,1.9973,4.43,32.6,44.92,42.83,12.29,13.27
2816,-0.0298,5.0934,-0.1165,2.0526,10000.0,1.9734,-0.58,34.01,27.03,2.64,0.0,0.0
2817,0.15,7.4311,-0.0966,3.4347,8667.0,2.6647,2.06,38.08,9.37,9.36,-13.02,-29.5
2818,0.36,9.0226,0.4564,2.3595,44000.0,5.3981,4.08,71.2,19.54,-3.57,7.48,6.68
2819,-0.0217,3.7118,-0.159,1.1003,11334.0,1.4442,-0.01,12.16,16.01,11.5,-234.89,-389.0
2820,0.24,7.8852,0.3144,4.3874,12800.0,2.2101,3.13,48.76,5.65,8.35,1.89,-3.03
2821,0.4267,17.0608,1.367,11.1814,11505.54,5.9203,2.76,48.33,22.7,55.4,49.5,43.03
2822,0.1,6.5222,-0.8517,3.2022,30000.0,2.0965,1.14,16.06,46.93,6.99,-0.05,1.31
2823,0.25,7.2335,0.2263,3.3476,14400.0,2.6093,3.49,28.92,33.95,36.68,42.84,36.87
2824,0.16,5.9232,0.1159,3.2313,12000.0,1.4997,3.06,21.45,13.64,23.35,22.62,1.95
2825,0.101,5.7041,0.4142,1.9834,10000.0,2.3955,1.81,22.32,20.48,21.43,-8.0,1.83
2826,0.03,2.9569,0.1226,1.1813,18972.0,0.7152,1.0,71.7,14.26,43.17,16.44,8.24
2827,0.06,4.1424,0.0422,1.9988,18400.0,0.9231,1.54,47.52,13.55,79.86,70.48,78.52
2828,-0.08,7.0825,0.3842,2.8157,11720.0,2.5704,-1.07,20.87,14.16,32.98,0.0,0.0
2829,0.0221,5.1995,-0.5972,2.6016,16018.0,1.4816,0.5,44.56,16.39,27.91,11.81,33.15
2830,-0.26,8.2721,-0.369,3.348,6667.0,3.5022,-3.14,13.75,39.31,8.34,0.0,0.0
2831,0.4056,11.0877,1.3421,3.3802,40001.0,6.2943,3.73,31.21,38.99,38.06,29.53,33.06
2832,0.56,12.6204,1.1915,5.9148,10667.0,5.1935,4.57,62.86,15.65,20.26,20.37,19.42
2833,0.4,5.7093,0.4387,2.0666,13336.0,2.2355,7.33,38.3,10.01,83.28,153.22,142.89
2835,0.086,6.0724,-0.1768,2.6448,10800.0,2.1689,1.43,33.95,15.56,3.59,28.57,-21.04
2836,0.0684,2.3402,-0.2436,0.2184,16000.0,0.9411,2.73,42.38,20.17,-16.87,-8.2,-10.39
2837,0.17,7.653,-1.3105,3.7256,8000.0,2.8496,2.29,34.55,28.01,34.13,22.79,23.48
2838,0.26,9.3471,-0.2541,4.3042,8400.0,3.6947,2.86,22.54,19.23,17.01,10.29,10.67
2839,0.12,4.5185,-0.5206,0.4793,180752.67,0.7628,2.58,0.0,90.95,-6.16,6.12,5.93
2840,0.21,6.1844,0.2722,2.9113,17866.67,2.1035,0.0,6.23,19.17,51.65,126.56,127.62
2841,0.28,5.1315,-0.791,1.6697,40350.0,2.2777,6.32,21.79,39.83,11.52,19.16,30.14
2842,0.16,7.3023,-0.9744,4.0184,10000.0,1.8372,2.54,18.69,26.15,12.74,3.22,-2.62
2843,0.0832,4.2119,0.0729,1.2519,14000.0,1.6718,2.03,40.34,6.32,29.45,3.98,-2.51
2845,0.5274,8.9242,-2.0484,4.6252,9600.0,3.1195,6.49,11.76,63.01,86.51,227.3,215.7
2846,0.1068,4.3018,-0.0644,2.0814,12000.0,1.0804,2.69,28.14,15.07,26.44,12.85,-1.77
2847,0.22,4.6738,0.2354,2.3358,12400.0,1.2085,7.51,49.09,27.0,13.73,3.05,-13.49
2848,0.033,5.0304,-0.3649,1.8151,16715.0,2.0608,0.67,20.55,36.66,-19.78,-84.24,-85.37
2849,0.0752,5.9207,-0.8031,3.0763,8666.67,1.6366,2.33,30.52,24.38,17.25,25.35,21.43
2850,0.2995,15.6794,0.1574,10.1154,14000.0,4.254,2.94,27.04,25.73,4.95,5.65,4.47
2851,0.1024,6.7752,0.1408,3.3736,17772.51,2.2085,1.76,30.58,32.02,27.43,18.26,26.69
2852,0.68,17.8429,-1.0597,12.1335,10000.0,4.6866,7.43,15.4,22.64,17.15,-2.41,-16.46
2853,0.18,13.4339,-0.7531,9.3521,6213.66,2.7312,2.13,33.44,21.86,51.23,0.0,0.0
2855,0.09,4.8443,0.2668,2.086,24000.0,1.6171,2.01,17.0,35.94,-7.49,26.29,1.14
2856,0.12,6.107,-0.9167,3.0364,10134.0,1.8377,2.66,13.36,50.49,-22.92,7.01,4.28
2857,-0.05,5.0461,-0.354,2.0454,8000.0,1.7657,-1.77,27.46,17.97,224.24,0.0,0.0
2858,-0.12,5.6067,-0.4106,2.7583,6316.0,1.6678,-3.63,13.06,7.44,31.03,0.0,0.0
2859,0.32,18.0759,0.1094,13.752,10228.0,2.8184,4.51,38.69,36.03,37.12,42.3,44.14
2860,0.33,7.4775,0.3114,3.6077,7597.87,2.4607,6.44,40.83,17.76,4.22,4.57,5.33
2861,0.17,8.3786,0.1532,3.6864,12269.84,3.4373,0.0,32.5,16.45,59.3,30.85,211.84
2862,0.09,6.2807,-0.352,3.8324,8000.0,1.289,1.73,24.34,9.25,11.64,200.12,318.4
2863,0.0644,3.8829,0.0839,1.3221,22150.0,1.3904,2.39,19.61,80.52,10.89,3.57,2.64
300001,0.06,2.7734,-0.3703,0.8543,99757.01,0.8128,2.03,26.74,69.46,7.65,10.99,5.26
300002,0.0096,2.576,-0.0451,0.1927,196109.2,1.2683,0.37,43.0,25.97,-6.09,24.97,-12.97
300003,0.1309,3.2317,0.0891,0.6427,178165.29,1.3843,4.11,63.53,36.85,29.16,31.16,32.7
300004,-0.04,6.0605,-0.1653,4.2115,50921.89,0.7871,-0.63,18.66,16.76,-43.6,-216.63,-241.18
300005,0.0845,4.7394,-0.2952,2.1623,59419.59,1.3124,1.8,26.19,15.1,21.26,-30.06,-34.13
300006,0.027,2.0291,-0.033,0.7193,81224.12,0.2565,1.34,39.37,35.32,-0.25,13.64,240.61
300007,0.06,4.4788,-0.2344,2.0022,29302.28,1.3664,1.34,32.79,50.22,30.92,36.49,34.99
300008,0.0958,7.6565,-0.1121,5.5544,38400.65,1.0022,1.26,22.68,23.8,7.78,370.96,746.39
300009,0.0862,2.5759,0.0279,0.9789,54760.12,0.856,3.41,76.71,24.53,16.83,34.06,34.27
300010,0.0273,6.1926,-0.3043,4.4458,87199.19,0.7981,0.44,44.14,26.42,64.15,94.36,85.61
300011,0.0076,4.0791,-0.197,1.772,53105.15,1.2254,0.19,36.41,36.44,15.69,0.0,0.0
300012,0.0046,2.8708,-0.0278,1.0364,83728.03,0.7468,0.16,46.37,19.69,44.41,0.0,0.0
300013,0.041,4.4817,-0.0135,3.0338,29779.14,0.1038,0.91,39.24,32.79,-13.61,105.65,95.22
300014,0.13,4.6469,-0.1009,1.6161,42888.13,1.8114,2.73,28.87,58.64,47.82,42.81,44.01
300015,0.15,2.9201,0.1572,0.5385,101190.57,1.4898,5.7,44.06,31.87,30.86,31.17,25.28
300016,0.081,2.8063,0.2115,0.9741,32599.33,0.7101,2.89,64.47,8.59,0.22,28.78,22.42
300017,0.0816,3.05,-0.0271,0.8998,240644.73,1.0156,2.65,35.69,17.34,20.6,-18.73,-16.84
300018,0.0216,3.0152,-0.0207,1.2901,48711.65,0.6486,0.74,58.51,6.1,-2.57,4.81,5.48
300019,0.0114,2.1126,0.0135,0.1495,33090.2,0.8201,0.52,23.91,21.8,8.81,-74.59,-77.97
300020,0.05,4.58,-0.2015,2.0615,65578.91,1.1643,1.12,26.17,43.83,-6.23,-9.49,-6.31
300021,0.07,4.2543,-0.4583,2.3111,31894.43,0.8716,1.73,29.84,42.23,23.85,90.28,113.21
300022,0.0014,0.665,-0.1157,0.5335,38024.04,-0.9155,0.21,14.87,82.29,-17.41,-26.62,-38.87
300023,0.0144,3.3139,2.0673,1.8657,31610.68,0.4259,0.43,18.13,80.72,48.71,-59.43,-68.05
300024,0.0371,3.594,-0.1843,1.6987,156023.96,0.7721,1.04,32.67,22.39,27.23,7.06,9.46
300025,0.01,2.0969,-0.1117,0.0742,42853.06,0.9941,0.43,30.51,67.37,55.19,-25.74,-70.23
300026,0.04,2.0141,0.03,0.205,301105.48,0.7803,2.21,71.29,15.75,-14.51,5.91,2.27
300027,-0.02,3.2143,-0.1079,0.9072,278568.64,1.1242,-0.76,39.54,48.0,-29.08,-126.06,-229.13
300028,-0.0323,0.9849,-0.0311,0.9029,34398.0,-0.918,-3.23,-139.02,28.7,-97.74,-760.61,0.0
300029,-0.0861,0.8579,-0.1589,4.1725,20000.0,-4.4424,-9.55,22.72,69.98,-61.83,0.0,0.0
300030,0.02,3.0773,-0.1622,1.2773,30879.58,0.6889,0.63,47.32,39.07,3.94,-17.58,-20.22
300031,0.092,5.4579,0.1053,3.0869,39676.79,1.2165,1.49,47.84,22.79,70.49,75.97,77.03
300032,0.0203,5.7872,-0.1017,4.0934,81406.14,0.5374,0.35,15.11,26.15,-19.83,-80.62,-63.13
300033,0.19,4.7968,0.2476,0.6636,53760.0,2.7048,3.41,85.15,31.98,0.25,-28.77,-35.12
300034,0.0458,3.1499,-0.2142,0.8032,42146.47,1.1637,1.47,28.39,20.6,-1.46,-7.91,-22.24
300035,0.0447,4.302,0.0465,2.4486,25900.3,0.709,1.18,44.4,23.7,82.07,95.02,109.51
300036,0.02,3.6127,-0.3437,1.8451,44957.9,0.7462,0.47,59.93,22.53,117.33,338.61,732.44
300037,0.36,11.904,-0.1402,7.0172,18921.77,4.2208,3.06,38.77,22.69,29.93,27.34,23.67
300038,0.0344,19.4414,-0.0324,17.322,31731.92,1.0453,0.32,20.76,39.15,45.2,5.93,16.37
300039,0.11,2.7796,0.0864,0.2731,82422.6,1.2767,4.04,81.46,13.7,6.19,9.12,4.84
300040,0.07,5.2169,-0.078,2.3577,34638.72,1.8164,1.26,21.16,36.17,26.4,123.07,224.83
300041,0.1153,4.0478,0.0712,1.5726,40078.44,1.2547,2.89,29.26,14.43,24.82,20.3,27.68
300042,0.1114,6.6737,-0.4185,4.5094,13360.0,1.007,1.68,10.0,6.56,112.45,23.44,22.41
300043,0.09,1.9886,0.0723,0.0466,124419.84,0.9039,4.87,32.15,56.7,112.26,-46.77,-70.15
300044,0.0491,2.5066,-0.7488,0.6093,34197.46,0.938,1.98,21.73,58.69,75.29,165.39,150.01
300045,0.015,1.867,-0.1056,0.3478,56118.2,0.4952,0.84,52.0,18.65,5.34,9.1,25.35
300046,0.0894,5.6642,0.2516,3.9659,14208.0,0.3894,1.59,39.8,21.6,80.28,121.78,144.51
300047,0.0035,5.5286,-0.014,2.9485,35773.35,1.4065,0.06,20.64,35.05,6.2,0.0,0.0
300048,0.01,3.1574,-0.0682,1.4735,78728.67,0.6002,0.46,28.5,43.98,-6.01,-81.0,-31.11
300049,0.03,5.6018,-0.0111,3.0444,26324.61,1.3318,0.58,73.78,23.58,24.89,5.55,11.11
300050,0.0629,4.3118,-0.0817,2.3283,49891.45,0.8732,1.45,46.4,13.14,-6.66,30.54,17.02
300051,0.04,2.5237,0.003,1.5169,36968.56,0.0459,1.6,72.59,30.95,7.79,13.57,11.07
300052,0.01,3.6638,-0.0816,2.2981,26103.86,0.1752,0.35,55.32,10.46,11.59,-4.34,0.0
300053,0.0348,3.1775,-0.1202,1.6692,62318.01,0.4632,1.1,43.41,17.6,74.78,114.02,112.21
300054,0.1379,6.2973,0.1123,4.0019,53395.78,1.2579,2.2,36.31,8.43,62.93,75.58,77.65
300055,0.1177,6.4584,-0.0628,4.1653,86518.48,1.2252,1.84,29.4,22.73,22.71,45.25,50.12
300056,-0.048,4.3298,-0.0144,2.3613,38549.04,0.9097,-1.14,26.1,45.73,-13.89,-279.51,-304.61
300057,0.0375,5.3226,0.1617,2.8009,43966.48,1.3979,0.71,14.21,40.7,21.09,-37.8,-19.58
300058,0.0377,3.3837,0.0179,1.6794,214220.56,0.8378,1.34,21.49,57.78,28.6,-25.48,-18.91
300059,0.0235,2.9959,0.0314,1.4346,426998.56,0.4995,0.78,57.46,59.17,-10.87,-14.12,-11.48
300061,0.1,6.2612,0.0347,4.6792,52570.92,0.5569,1.67,49.42,12.7,124.43,504.42,409.83
300062,0.03,5.7083,-0.254,2.5285,15400.0,2.0176,0.46,40.73,47.14,-48.6,-66.67,-86.77
300063,0.1018,7.7085,0.0259,5.583,29057.08,1.0648,1.43,9.26,41.38,33.6,4.72,5.37
300064,0.0466,5.55,-0.0075,3.9267,120547.66,0.5595,0.84,27.25,23.7,44.84,75.77,49.44
300065,0.0844,5.3206,-0.1042,3.2748,24156.06,0.9118,1.41,48.78,19.7,13.69,77.82,171.76
300066,0.0207,1.4065,-0.0326,0.0649,104003.33,0.2579,1.46,35.69,9.78,-16.2,-22.31,-35.0
300067,0.0523,1.6094,-0.0009,0.1492,65289.14,0.5172,3.27,20.06,32.27,30.0,25.3,14.82
300068,0.08,7.5733,-0.4754,5.1414,78715.89,1.3009,1.11,14.26,29.86,28.0,8.96,-21.48
300069,0.0573,4.3916,-0.0645,2.2268,11700.0,0.9999,1.31,38.47,41.46,-17.9,-27.88,-25.78
300070,0.07,5.077,-0.5462,2.1631,313368.68,1.7799,1.47,25.54,49.37,77.52,554.33,153.0
300071,0.03,1.7888,-0.0182,0.0241,68279.42,0.6581,1.82,18.39,63.02,3.11,5.73,-2.41
300072,0.2435,3.6833,-0.7389,0.9055,179339.38,1.7649,6.72,15.62,63.44,218.2,115.26,118.54
300073,0.0536,3.6616,-0.0862,2.1702,36606.8,0.4332,1.45,18.75,39.0,37.21,24.68,32.86
300074,-0.0076,2.1107,-0.1289,0.3801,53599.6,0.6827,-0.36,49.12,20.34,108.31,0.0,0.0
300075,0.03,3.5595,-0.3085,1.3618,39562.17,1.2966,0.79,44.39,36.9,66.85,32.47,34.23
300076,-0.04,2.4168,-0.0476,1.0758,42400.0,0.271,-1.82,22.19,5.06,-75.03,0.0,0.0
300077,0.04,5.2958,-0.0228,3.7204,56364.0,0.6369,0.73,26.29,9.35,21.59,-17.39,-5.78
300078,0.08,4.6145,-0.1565,2.5715,44882.52,0.9029,1.66,41.63,22.69,-2.42,25.55,28.72
300079,0.0354,2.567,-0.0373,0.4669,137779.39,0.9839,1.39,54.01,12.53,7.57,4.22,6.78
300080,0.003,6.4519,-0.1958,4.8351,50280.4,0.5285,0.05,33.53,50.64,-50.75,-34.66,-47.04
300081,-0.0152,4.0901,-0.091,2.8798,51460.79,0.1859,-0.69,42.86,4.69,-4.57,0.0,0.0
300082,0.038,3.9963,-0.2567,2.517,67392.0,0.3647,0.95,9.08,46.03,31.81,0.0,0.0
300083,0.1,3.6833,-0.1113,2.5476,143214.56,0.109,2.84,23.23,47.04,33.06,418.88,443.62
300084,-0.0076,4.7327,0.0144,3.2328,38476.57,0.3763,-0.16,31.7,26.3,15.4,0.0,0.0
300085,0.01,1.425,-0.0729,0.0744,68401.38,0.3143,0.71,36.41,30.38,35.9,13.58,13.36
300086,0.0334,4.0346,0.0243,2.4644,45000.0,0.4769,0.83,37.86,11.45,-9.17,-18.09,-47.05
300087,0.0084,2.0789,-0.2937,0.6181,31982.0,0.4196,0.41,33.43,34.83,10.1,43.78,183.17
300088,0.09,3.3554,0.1732,1.1348,114943.99,1.1034,2.76,6.92,53.29,289.23,138.75,143.7
300089,0.02,4.0613,-0.1421,2.361,43480.01,0.6291,0.41,35.24,34.7,7.28,53.62,39.34
300090,0.0053,3.9393,-0.1032,1.6454,131995.29,1.0502,0.13,44.16,57.49,48.56,2.92,-44.8
300091,0.0416,1.738,-0.2302,0.2488,52250.0,0.4328,2.42,27.77,66.28,8.4,7.44,10.2
300092,0.0046,2.1804,-0.157,1.1073,23779.75,0.2339,0.2,17.33,23.63,-10.56,-37.75,-68.88
300093,0.0,4.0516,-0.0126,1.7909,21600.0,1.0375,0.05,31.39,29.13,-10.31,15.36,12.13
300094,0.0234,2.3659,0.0555,0.7766,78384.56,0.5185,1.01,12.26,42.43,68.29,0.0,0.0
300095,0.0285,3.2935,-0.0038,1.5215,37850.37,0.6885,0.86,33.77,40.49,-3.19,3.11,-10.93
300096,-0.0571,1.5981,-0.2211,0.0762,43000.0,0.4802,-3.51,56.57,47.8,-31.43,0.0,0.0
300097,-0.0568,8.9519,-0.1978,6.239,14941.66,1.5993,-0.63,48.22,41.87,100.54,0.0,0.0
300098,0.0663,3.5605,-0.1419,1.9128,107476.46,0.6202,1.87,44.72,20.45,14.93,10.38,1.22
300099,0.0119,2.5187,-0.0233,1.1344,66039.93,0.3261,0.47,57.4,4.73,278.78,0.0,0.0
300100,0.226,6.5872,0.1922,2.6514,39795.12,2.5226,3.49,24.53,53.22,35.12,14.39,16.2
300101,0.0223,1.5235,-0.0914,0.0856,55600.0,0.3979,1.47,54.97,17.98,-17.28,-43.83,-35.07
300102,0.059,3.6078,0.0258,2.1336,70455.33,0.4079,1.65,31.23,23.24,36.32,7598.9,0.0
300103,0.0272,4.0628,-0.0471,1.5078,21173.4,1.3412,0.67,26.11,13.79,18.82,19.88,27.46
300104,0.06,6.8273,-0.3716,4.7403,199472.01,0.9176,1.21,27.17,55.94,6.21,8.76,-11.12
300105,-0.02,3.7187,-0.047,1.3193,51321.6,1.1852,-0.47,20.87,21.81,22.93,0.0,0.0
300106,-0.08,4.581,-0.7428,2.9371,21133.23,0.5407,-1.8,14.95,61.64,9.12,0.0,0.0
300107,0.009,1.6806,0.0143,0.3035,54433.85,0.3237,0.53,18.95,6.5,2.9,5.82,25.7
300108,0.0522,2.8641,-0.0881,1.0993,63601.47,0.6807,1.82,30.92,31.43,-7.24,7.46,-63.05
300109,0.14,7.3319,0.0565,4.9616,17048.24,1.2339,1.95,47.18,7.19,14.78,17.79,18.23
300110,0.0063,2.2343,0.0322,0.4728,65740.34,0.6782,0.27,51.13,45.33,-1.88,73.76,31.08
300111,-0.02,1.1373,-0.0796,0.1907,111980.0,-0.1158,-2.0,8.96,54.02,-46.35,-214.7,-234.21
300112,0.01,2.7213,0.0269,1.1923,26658.82,0.5424,0.46,51.61,18.86,2.18,245.22,292.66
300113,0.19,3.7771,0.0831,0.9177,68702.63,1.6085,5.21,80.53,21.62,12.81,42.3,26.84
300114,0.0428,3.4435,-0.1638,0.9946,39384.03,1.0891,1.25,33.09,26.22,31.48,35.96,47.41
300115,0.22,4.587,0.2459,1.3496,90305.38,2.072,4.96,26.78,44.88,55.24,45.91,38.87
300116,0.1043,3.3199,-0.7542,2.0092,243252.46,0.3078,3.19,30.47,66.14,3615.27,0.0,0.0
300117,0.02,1.9906,-0.1348,0.209,71676.0,0.7065,0.77,19.44,67.86,-5.75,2.87,6.58
300118,0.0853,7.8059,-0.3223,5.6269,90461.69,1.0294,2.02,18.93,49.88,-10.76,-78.13,-54.8
300119,0.0779,4.7837,-0.0416,2.3334,40449.35,1.2962,1.64,55.41,22.4,8.69,32.34,60.0
300120,0.0275,2.9752,-0.1263,1.4905,20454.6,0.3238,0.93,13.98,14.15,11.8,582.35,1295.89
300121,0.12,2.286,0.0879,0.5088,28922.0,0.8636,5.09,27.47,49.76,62.66,111.09,120.67
300122,0.04,1.6135,-0.017,0.13,160000.0,0.4314,2.36,93.82,4.5,12.89,1.89,-0.14
300123,-0.02,3.8032,-0.3058,2.0812,30172.54,0.6963,-0.38,16.24,42.81,85.53,0.0,0.0
300124,0.11,2.9636,0.0027,0.8184,166511.19,1.2694,3.58,46.57,35.42,37.73,23.54,16.33
300125,-0.11,8.6529,-0.0774,6.8749,11800.0,0.5708,-1.21,24.16,38.4,-19.7,0.0,0.0
300126,0.01,3.4051,-0.0232,1.5559,30633.84,0.6824,0.37,16.96,16.51,1.22,22.36,29.57
300127,0.09,3.5012,0.0281,1.5355,32314.64,0.6423,2.68,37.94,5.29,32.67,33.11,32.87
300128,0.0056,4.111,-0.1685,2.7221,47943.71,0.9292,0.14,10.38,38.26,38.37,0.0,0.0
300129,0.06,2.9946,-0.1231,0.9582,73151.47,1.0027,1.86,38.93,25.19,-0.65,15.91,19.48
300130,0.0236,6.2248,-0.3279,2.8602,23583.05,2.2563,0.39,39.83,42.55,0.81,10.91,-80.77
